"node_id","label","node_type","layer","source_table","source_id","description","instrument","article","sector","implementation_domain","actor_type","government_level","normative_hierarchy","anchoring_level","gap_type","confidence_level","review_status","notes"
"MEX_PROV_LOAPF_ART028_001","Ley Orgánica de la Administración Públic Artículo 28","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_LOAPF_ART028_001","A la Secretaría de Relaciones Exteriores le corresponde el despacho de los siguientes asuntos: I.- Promover, propiciar y…","Ley Orgánica de la Administración Pública Federal","Artículo 28","international relations; treaty coordination; institutional competence","","","","4_federal_or_national_law","","","","",""
"MEX_PROV_LOAPF_ART039_001","Ley Orgánica de la Administración Públic Artículo 39","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_LOAPF_ART039_001","A la Secretaría de Salud le corresponde el despacho de los siguientes asuntos: I. Elaborar y conducir la política nacion…","Ley Orgánica de la Administración Pública Federal","Artículo 39","health governance; institutional competence; salubridad general","","","","4_federal_or_national_law","","","","",""
"MEX_PROV_LOAPF_ART039_002","Ley Orgánica de la Administración Públic Artículo 39","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_LOAPF_ART039_002","A la Secretaría de Salud le corresponde el despacho de los siguientes asuntos: [...] XVI. Estudiar, adaptar, promover y …","Ley Orgánica de la Administración Pública Federal","Artículo 39","disease control; sanitary authority; extraordinary health action","","","","4_federal_or_national_law","","","","",""
"MEX_PROV_RISI_ART001_001","Reglamento de la Ley General de Salud en Artículo 1o.","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_RISI_ART001_001","El presente Reglamento es de observancia general en toda la República, sus disposiciones son de orden público e interés …","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 1o.","international sanitary control; scope and purpose","","","","5_regulation","","","","",""
"MEX_PROV_RISI_ART002_001","Reglamento de la Ley General de Salud en Artículo 2o.","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_RISI_ART002_001","La aplicación de este Reglamento compete a la Secretaria de Salud, sin perjuicio de las atribuciones que correspondan a …","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 2o.","institutional competence; interinstitutional coordination; ports and border points","","","","5_regulation","","","","",""
"MEX_PROV_RISI_ART003_001","Reglamento de la Ley General de Salud en Artículo 3o.","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_RISI_ART003_001","Los servicios de Sanidad Internacional se regirán por las disposiciones de la Ley General de Salud, sus reglamentos y la…","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 3o.","normative hierarchy; treaty application; international sanitary services","","","","5_regulation","","","","",""
"MEX_PROV_RISI_ART006_001","Reglamento de la Ley General de Salud en Artículo 6o.","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_RISI_ART006_001","La Secretaría podrá impedir o restringir la entrada o salida de todo tipo de vehículos, personas y carga, cuando se demu…","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 6o.","entry and exit restrictions; health emergency measures","","","","5_regulation","","","","",""
"MEX_PROV_RISI_ART011_001","Reglamento de la Ley General de Salud en Artículo 11","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_RISI_ART011_001","La información epidemiológica internacional que dé a conocer la Secretaría, tendrá como base la información que proporci…","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 11","epidemiological information; WHO coordination; surveillance","","","","5_regulation","","","","",""
"MEX_PROV_RISI_ART012_001","Reglamento de la Ley General de Salud en Artículo 12","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_RISI_ART012_001","Las enfermedades objeto de control sanitario internacional son las siguientes: I.-Cólera; II.-Fiebre Amarilla; III.-Pest…","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 12","notifiable diseases; international sanitary control; WHO mandate","","","","5_regulation","","","","",""
"MEX_PROV_RISI_ART014_001","Reglamento de la Ley General de Salud en Artículo 14","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_RISI_ART014_001","La Secretaría notificará, por la vía más rápida, a la Organización Mundial de la Salud las medidas adoptadas, sean tempo…","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 14","WHO notification; health measures; travel restrictions reporting","","","","5_regulation","","","","",""
"MEX_PROV_NOM017_SEC311_001","NOM-017-SSA2-2012, Para la vigilancia ep Numeral 3.1.11–3.1.12","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_NOM017_SEC311_001","3.1.11 Comité Nacional para la Vigilancia Epidemiológica (CONAVE), órgano colegiado a nivel federal interdisciplinario r…","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 3.1.11–3.1.12","epidemiological surveillance; institutional definitions; CONAVE; CSG","","","","7_NOM_or_technical_standard","","","","",""
"MEX_PROV_NOM017_SEC3115_001","NOM-017-SSA2-2012, Para la vigilancia ep Numeral 3.1.14–3.1.15","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_NOM017_SEC3115_001","3.1.14 Emergencia epidemiológica, al evento de nueva aparición o reaparición, cuya presencia pone en riesgo la salud de …","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 3.1.14–3.1.15","definitions; PHEIC/ESPII; epidemiological emergency","","","","7_NOM_or_technical_standard","","","","",""
"MEX_PROV_NOM017_SEC42_001","NOM-017-SSA2-2012, Para la vigilancia ep Numeral 4.2–4.3","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_NOM017_SEC42_001","4.2 La Secretaría de Salud es el órgano rector del SINAVE y funge como la instancia responsable de recopilar, procesar y…","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 4.2–4.3","SINAVE governance; DGE coordination; SS as rector","","","","7_NOM_or_technical_standard","","","","",""
"MEX_PROV_NOM017_SEC45_001","NOM-017-SSA2-2012, Para la vigilancia ep Numeral 4.5","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_NOM017_SEC45_001","Es facultad del Consejo de Salubridad General determinar la adición, eliminación o actualización de los padecimientos, c…","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 4.5","CSG powers; notifiable diseases list; epidemiological update","","","","7_NOM_or_technical_standard","","","","",""
"MEX_PROV_NOM017_SEC661_001","NOM-017-SSA2-2012, Para la vigilancia ep Numeral 6.6.1–6.6.2","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_NOM017_SEC661_001","6.6.1 La DGE es el Centro Nacional de Enlace para el RSI para todo el territorio nacional y todas las instituciones dent…","NOM-017-SSA2-2012, Para la vigilancia epidemiológica","Numeral 6.6.1–6.6.2","IHR National Focal Point; DGE; PHEIC notification; RSI","","","","7_NOM_or_technical_standard","","","","",""
"MEX_PROV_LFPA_ART001_001","Ley Federal de Procedimiento Administrat Artículo 1","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_LFPA_ART001_001","Las disposiciones de esta ley son de orden e interés públicos, y se aplicarán a los actos, procedimientos y resoluciones…","Ley Federal de Procedimiento Administrativo","Artículo 1","administrative procedure; scope; treaty compatibility","","","","4_federal_or_national_law","","","","",""
"MEX_PROV_LFPA_ART002_001","Ley Federal de Procedimiento Administrat Artículo 2","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_LFPA_ART002_001","Esta Ley, salvo por lo que toca al título tercero A, se aplicará supletoriamente a las diversas leyes administrativas. E…","Ley Federal de Procedimiento Administrativo","Artículo 2","supletory application; administrative procedure","","","","4_federal_or_national_law","","","","",""
"MEX_PROV_LGPDPPSO_ART001_001","Ley General de Protección de Datos Perso Artículo 1","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_LGPDPPSO_ART001_001","La presente Ley es reglamentaria de los artículos 6o., Base A, y 16, segundo párrafo, de la Constitución Política de los…","Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados","Artículo 1","personal data protection; scope; constitutional basis","","","","3_general_law","","","","",""
"MEX_PROV_LGPDPPSO_ART016_001","Ley General de Protección de Datos Perso Artículo 16","domestic_provision","domestic_legal_layer","mexico_legal_provisions","MEX_PROV_LGPDPPSO_ART016_001","El responsable no estará obligado a recabar el consentimiento de la persona titular para el tratamiento de sus datos per…","Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados","Artículo 16","personal data; emergency exception; health data processing without consent","","","","3_general_law","","","","",""
